PLOT,TREATMENT,REP,DISTREP,SAMP,DATE,PLANTDIST,NRSTHT,POADIST,POAHT,Mortality
12,OTC,121GC,1,6,13/04/2013,2,1,7,3,0
12,OTC,121GC,2,6,13/04/2013,2,1,13,11,0
12,OTC,121GC,3,6,13/04/2013,2,1,12,8,0
12,OTC,121GC,4,6,13/04/2013,3,1,12,10,0
12,OTC,122GC,1,6,13/04/2013,NA,NA,NA,NA,1
12,OTC,122GC,2,6,13/04/2013,NA,NA,NA,NA,1
12,OTC,122GC,3,6,13/04/2013,NA,NA,NA,NA,1
12,OTC,122GC,4,6,13/04/2013,NA,NA,NA,NA,1
12,OTC,123GC,1,6,13/04/2013,1,2,12,7,0
12,OTC,123GC,2,6,13/04/2013,4,1,14,9,0
12,OTC,123GC,3,6,13/04/2013,5,1,13,2,0
12,OTC,123GC,4,6,13/04/2013,6,2,6,2,0
12,OTC,124GC,1,6,13/04/2013,6,4,6,4,0
12,OTC,124GC,2,6,13/04/2013,3,1,14,6,0
12,OTC,124GC,3,6,13/04/2013,4,1,10,6,0
12,OTC,124GC,4,6,13/04/2013,5,1,13,5,0
13,OTC,131GC,1,6,13/04/2013,2,1,32,3,0
13,OTC,131GC,2,6,13/04/2013,4,3,54,3,0
13,OTC,131GC,3,6,13/04/2013,1,3,7,8,0
13,OTC,131GC,4,6,13/04/2013,2,3,20,12,0
13,OTC,132GC,1,6,13/04/2013,1,1,10,3,0
13,OTC,132GC,2,6,13/04/2013,4,1,26,4,0
13,OTC,132GC,3,6,13/04/2013,3,1,12,2,0
13,OTC,132GC,4,6,13/04/2013,8,1,44,6,0
13,OTC,133GC,1,6,13/04/2013,3,2,12,6,0
13,OTC,133GC,2,6,13/04/2013,2,3,10,5,0
13,OTC,133GC,3,6,13/04/2013,3,2,11,6,0
13,OTC,133GC,4,6,13/04/2013,4,3,4,3,0
13,OTC,134GC,1,6,13/04/2013,6,3,14,11,0
13,OTC,134GC,2,6,13/04/2013,3,2,5,5,0
13,OTC,134GC,3,6,13/04/2013,3,2,11,6,0
13,OTC,134GC,4,6,13/04/2013,4,3,7,5,0
14,CTL,141GC,1,6,13/04/2013,NA,NA,NA,NA,1
14,CTL,141GC,2,6,13/04/2013,NA,NA,NA,NA,1
14,CTL,141GC,3,6,13/04/2013,NA,NA,NA,NA,1
14,CTL,141GC,4,6,13/04/2013,NA,NA,NA,NA,1
14,CTL,142GC,1,6,13/04/2013,NA,NA,NA,NA,1
14,CTL,142GC,2,6,13/04/2013,NA,NA,NA,NA,1
14,CTL,142GC,3,6,13/04/2013,NA,NA,NA,NA,1
14,CTL,142GC,4,6,13/04/2013,NA,NA,NA,NA,1
14,CTL,143GC,1,6,13/04/2013,3,3,14,4,0
14,CTL,143GC,2,6,13/04/2013,2,1,11,4,0
14,CTL,143GC,3,6,13/04/2013,8,5,8,5,0
14,CTL,143GC,4,6,13/04/2013,5,1,15,7,0
14,CTL,144GC,1,6,13/04/2013,3,1,20,2,0
14,CTL,144GC,2,6,13/04/2013,2,1,8,2,0
14,CTL,144GC,3,6,13/04/2013,7,1,14,4,0
14,CTL,144GC,4,6,13/04/2013,5,2,7,5,0
15,OTC,151GC,1,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,151GC,2,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,151GC,3,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,151GC,4,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,152GC,1,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,152GC,2,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,152GC,3,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,152GC,4,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,153GC,1,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,153GC,2,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,153GC,3,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,153GC,4,6,13/04/2013,NA,NA,NA,NA,1
15,OTC,154GC,1,6,13/04/2013,2,3,2,3,0
15,OTC,154GC,2,6,13/04/2013,2,3,10,11,0
15,OTC,154GC,3,6,13/04/2013,9,4,17,4,0
15,OTC,154GC,4,6,13/04/2013,3,3,6,7,0
16,CTL,161GC,1,6,13/04/2013,NA,NA,NA,NA,1
16,CTL,161GC,2,6,13/04/2013,NA,NA,NA,NA,1
16,CTL,161GC,3,6,13/04/2013,NA,NA,NA,NA,1
16,CTL,161GC,4,6,13/04/2013,NA,NA,NA,NA,1
16,CTL,162GC,1,6,13/04/2013,NA,NA,NA,NA,1
16,CTL,162GC,2,6,13/04/2013,NA,NA,NA,NA,1
16,CTL,162GC,3,6,13/04/2013,NA,NA,NA,NA,1
16,CTL,162GC,4,6,13/04/2013,NA,NA,NA,NA,1
16,CTL,163GC,1,6,13/04/2013,8,7,8,7,0
16,CTL,163GC,2,6,13/04/2013,10,2,10,2,0
16,CTL,163GC,3,6,13/04/2013,6,2,8,3,0
16,CTL,163GC,4,6,13/04/2013,8,2,13,3,0
16,CTL,164GC,1,6,13/04/2013,7,5,7,5,0
16,CTL,164GC,2,6,13/04/2013,2,1,8,9,0
16,CTL,164GC,3,6,13/04/2013,3,1,29,5,0
16,CTL,164GC,4,6,13/04/2013,7,1,24,7,0
17,OTC,171GC,1,6,13/04/2013,3,6,3,6,0
17,OTC,171GC,2,6,13/04/2013,4,4,7,5,0
17,OTC,171GC,3,6,13/04/2013,5,5,13,11,0
17,OTC,171GC,4,6,13/04/2013,5,2,13,11,0
17,OTC,172GC,1,6,13/04/2013,NA,NA,NA,NA,1
17,OTC,172GC,2,6,13/04/2013,NA,NA,NA,NA,1
17,OTC,172GC,3,6,13/04/2013,NA,NA,NA,NA,1
17,OTC,172GC,4,6,13/04/2013,NA,NA,NA,NA,1
17,OTC,173GC,1,6,13/04/2013,7,15,7,15,0
17,OTC,173GC,2,6,13/04/2013,9,12,9,12,0
17,OTC,173GC,3,6,13/04/2013,3,5,16,7,0
17,OTC,173GC,4,6,13/04/2013,4,1,65,6,0
17,OTC,174GC,1,6,13/04/2013,3,2,6,8,0
17,OTC,174GC,2,6,13/04/2013,5,2,17,12,0
17,OTC,174GC,3,6,13/04/2013,7,2,45,9,0
17,OTC,174GC,4,6,13/04/2013,19,1,70,5,0
18,CTL,181GC,1,6,13/04/2013,NA,NA,NA,NA,1
18,CTL,181GC,2,6,13/04/2013,NA,NA,NA,NA,1
18,CTL,181GC,3,6,13/04/2013,NA,NA,NA,NA,1
18,CTL,181GC,4,6,13/04/2013,NA,NA,NA,NA,1
18,CTL,182GC,1,6,13/04/2013,7,8,7,8,0
18,CTL,182GC,2,6,13/04/2013,3,1,8,4,0
18,CTL,182GC,3,6,13/04/2013,2,1,14,6,0
18,CTL,182GC,4,6,13/04/2013,7,3,15,8,0
18,CTL,183GC,1,6,13/04/2013,3,2,3,2,0
18,CTL,183GC,2,6,13/04/2013,5,2,14,7,0
18,CTL,183GC,3,6,13/04/2013,2,1,12,11,0
18,CTL,183GC,4,6,13/04/2013,2,1,14,5,0
18,CTL,184GC,1,6,13/04/2013,2,2,7,6,0
18,CTL,184GC,2,6,13/04/2013,4,2,7,6,0
18,CTL,184GC,3,6,13/04/2013,5,2,11,9,0
18,CTL,184GC,4,6,13/04/2013,6,4,23,6,0
19,CTL,191GC,1,6,13/04/2013,4,3,4,3,0
19,CTL,191GC,2,6,13/04/2013,3,4,26,4,0
19,CTL,191GC,3,6,13/04/2013,4,4,12,10,0
19,CTL,191GC,4,6,13/04/2013,2,3,12,6,0
19,CTL,192GC,1,6,13/04/2013,NA,NA,NA,NA,1
19,CTL,192GC,2,6,13/04/2013,NA,NA,NA,NA,1
19,CTL,192GC,3,6,13/04/2013,NA,NA,NA,NA,1
19,CTL,192GC,4,6,13/04/2013,NA,NA,NA,NA,1
19,CTL,193GC,1,6,13/04/2013,5,5,5,5,0
19,CTL,193GC,2,6,13/04/2013,4,2,25,7,0
19,CTL,193GC,3,6,13/04/2013,3,3,8,6,0
19,CTL,193GC,4,6,13/04/2013,4,7,4,7,0
19,CTL,194GC,1,6,13/04/2013,NA,NA,NA,NA,1
19,CTL,194GC,2,6,13/04/2013,NA,NA,NA,NA,1
19,CTL,194GC,3,6,13/04/2013,NA,NA,NA,NA,1
19,CTL,194GC,4,6,13/04/2013,NA,NA,NA,NA,1
20,OTC,201GC,1,6,13/04/2013,3,3,17,10,0
20,OTC,201GC,2,6,13/04/2013,4,3,21,6,0
20,OTC,201GC,3,6,13/04/2013,4,3,9,6,0
20,OTC,201GC,4,6,13/04/2013,3,2,32,5,0
20,OTC,202GC,1,6,13/04/2013,8,7,8,7,0
20,OTC,202GC,2,6,13/04/2013,4,3,27,9,0
20,OTC,202GC,3,6,13/04/2013,5,5,44,12,0
20,OTC,202GC,4,6,13/04/2013,3,1,33,9,0
20,OTC,203GC,1,6,13/04/2013,4,1,21,12,0
20,OTC,203GC,2,6,13/04/2013,6,1,27,7,0
20,OTC,203GC,3,6,13/04/2013,8,9,8,9,0
20,OTC,203GC,4,6,13/04/2013,5,3,9,7,0
20,OTC,204GC,1,6,13/04/2013,2,3,13,7,0
20,OTC,204GC,2,6,13/04/2013,1,4,52,12,0
20,OTC,204GC,3,6,13/04/2013,5,3,18,4,0
20,OTC,204GC,4,6,13/04/2013,4,3,14,6,0
21,OTC,211GC,1,6,13/04/2013,3,1,8,6,0
21,OTC,211GC,2,6,13/04/2013,2,3,8,5,0
21,OTC,211GC,3,6,13/04/2013,0,3,54,4,0
21,OTC,211GC,4,6,13/04/2013,1,2,22,5,0
21,OTC,212GC,1,6,13/04/2013,1,1,50,9,0
21,OTC,212GC,2,6,13/04/2013,2,2,20,9,0
21,OTC,212GC,3,6,13/04/2013,0,2,6,6,0
21,OTC,212GC,4,6,13/04/2013,0,3,11,4,0
21,OTC,213GC,1,6,13/04/2013,16,2,29,8,0
21,OTC,213GC,2,6,13/04/2013,4,5,4,5,0
21,OTC,213GC,3,6,13/04/2013,8,3,22,10,0
21,OTC,213GC,4,6,13/04/2013,8,10,8,10,0
21,OTC,214GC,1,6,13/04/2013,4,3,57,3,0
21,OTC,214GC,2,6,13/04/2013,10,1,24,2,0
21,OTC,214GC,3,6,13/04/2013,11,3,35,6,0
21,OTC,214GC,4,6,13/04/2013,15,1,20,8,0
22,CTL,221GC,1,6,13/04/2013,0,5,0,5,0
22,CTL,221GC,2,6,13/04/2013,3,4,3,4,0
22,CTL,221GC,3,6,13/04/2013,2,2,12,6,0
22,CTL,221GC,4,6,13/04/2013,3,3,17,7,0
22,CTL,222GC,1,6,13/04/2013,NA,NA,NA,NA,1
22,CTL,222GC,2,6,13/04/2013,NA,NA,NA,NA,1
22,CTL,222GC,3,6,13/04/2013,NA,NA,NA,NA,1
22,CTL,222GC,4,6,13/04/2013,NA,NA,NA,NA,1
22,CTL,223GC,1,6,13/04/2013,2,4,2,4,0
22,CTL,223GC,2,6,13/04/2013,3,7,3,7,0
22,CTL,223GC,3,6,13/04/2013,2,4,9,6,0
22,CTL,223GC,4,6,13/04/2013,1,8,3,6,0
22,CTL,224GC,1,6,13/04/2013,1,2,28,5,0
22,CTL,224GC,2,6,13/04/2013,2,1,7,3,0
22,CTL,224GC,3,6,13/04/2013,2,2,30,5,0
22,CTL,224GC,4,6,13/04/2013,8,2,26,7,0
23,CTL,231GC,1,6,13/04/2013,1,4,1,4,0
23,CTL,231GC,2,6,13/04/2013,4,1,13,8,0
23,CTL,231GC,3,6,13/04/2013,6,4,14,5,0
23,CTL,231GC,4,6,13/04/2013,3,1,11,5,0
23,CTL,232GC,1,6,13/04/2013,3,4,8,12,0
23,CTL,232GC,2,6,13/04/2013,4,3,4,3,0
23,CTL,232GC,3,6,13/04/2013,1,3,18,5,0
23,CTL,232GC,4,6,13/04/2013,2,4,12,8,0
23,CTL,233GC,1,6,13/04/2013,3,3,8,9,0
23,CTL,233GC,2,6,13/04/2013,3,2,23,4,0
23,CTL,233GC,3,6,13/04/2013,3,1,6,4,0
23,CTL,233GC,4,6,13/04/2013,3,3,16,6,0
23,CTL,234GC,1,6,13/04/2013,NA,NA,NA,NA,1
23,CTL,234GC,2,6,13/04/2013,NA,NA,NA,NA,1
23,CTL,234GC,3,6,13/04/2013,NA,NA,NA,NA,1
23,CTL,234GC,4,6,13/04/2013,NA,NA,NA,NA,1
24,OTC,241GC,1,6,13/04/2013,3,1,46,10,0
24,OTC,241GC,2,6,13/04/2013,3,4,92,7,0
24,OTC,241GC,3,6,13/04/2013,2,4,28,3,0
24,OTC,241GC,4,6,13/04/2013,0,3,29,13,0
24,OTC,242GC,1,6,13/04/2013,2,3,2,3,0
24,OTC,242GC,2,6,13/04/2013,0,4,0,4,0
24,OTC,242GC,3,6,13/04/2013,6,5,6,5,0
24,OTC,242GC,4,6,13/04/2013,2,2,14,4,0
24,OTC,243GC,1,6,13/04/2013,3,1,3,1,0
24,OTC,243GC,2,6,13/04/2013,1,1,8,6,0
24,OTC,243GC,3,6,13/04/2013,2,2,29,5,0
24,OTC,243GC,4,6,13/04/2013,5,3,27,5,0
24,OTC,244GC,1,6,13/04/2013,2,2,10,3,0
24,OTC,244GC,2,6,13/04/2013,8,1,14,4,0
24,OTC,244GC,3,6,13/04/2013,4,4,19,12,0
24,OTC,244GC,4,6,13/04/2013,3,3,10,7,0
25,CTL,251GC,1,6,13/04/2013,1,1,50,6,0
25,CTL,251GC,2,6,13/04/2013,2,1,3,3,0
25,CTL,251GC,3,6,13/04/2013,4,5,4,5,0
25,CTL,251GC,4,6,13/04/2013,5,2,17,7,0
25,CTL,252GC,1,6,13/04/2013,5,2,16,4,0
25,CTL,252GC,2,6,13/04/2013,1,1,6,5,0
25,CTL,252GC,3,6,13/04/2013,2,2,20,7,0
25,CTL,252GC,4,6,13/04/2013,2,3,2,3,0
25,CTL,253GC,1,6,13/04/2013,2,3,2,3,0
25,CTL,253GC,2,6,13/04/2013,6,2,6,2,0
25,CTL,253GC,3,6,13/04/2013,6,7,6,7,0
25,CTL,253GC,4,6,13/04/2013,1,3,5,6,0
25,CTL,254GC,1,6,13/04/2013,NA,NA,NA,NA,1
25,CTL,254GC,2,6,13/04/2013,NA,NA,NA,NA,1
25,CTL,254GC,3,6,13/04/2013,NA,NA,NA,NA,1
25,CTL,254GC,4,6,13/04/2013,NA,NA,NA,NA,1
26,OTC,261GC,1,6,13/04/2013,4,1,17,3,0
26,OTC,261GC,2,6,13/04/2013,2,1,16,4,0
26,OTC,261GC,3,6,13/04/2013,5,2,14,8,0
26,OTC,261GC,4,6,13/04/2013,2,4,10,11,0
26,OTC,262GC,1,6,13/04/2013,3,3,7,3,0
26,OTC,262GC,2,6,13/04/2013,4,4,4,4,0
26,OTC,262GC,3,6,13/04/2013,6,9,9,10,0
26,OTC,262GC,4,6,13/04/2013,2,7,10,3,0
26,OTC,263GC,1,6,13/04/2013,3,5,20,7,0
26,OTC,263GC,2,6,13/04/2013,7,6,7,6,0
26,OTC,263GC,3,6,13/04/2013,4,3,14,5,0
26,OTC,263GC,4,6,13/04/2013,2,1,28,8,0
26,OTC,264GC,1,6,13/04/2013,3,1,8,4,0
26,OTC,264GC,2,6,13/04/2013,2,1,15,6,0
26,OTC,264GC,3,6,13/04/2013,2,1,14,10,0
26,OTC,264GC,4,6,13/04/2013,4,1,11,7,0
27,CTL,271GC,1,6,13/04/2013,NA,NA,NA,NA,1
27,CTL,271GC,2,6,13/04/2013,NA,NA,NA,NA,1
27,CTL,271GC,3,6,13/04/2013,NA,NA,NA,NA,1
27,CTL,271GC,4,6,13/04/2013,NA,NA,NA,NA,1
27,CTL,272GC,1,6,13/04/2013,8,2,11,2,0
27,CTL,272GC,2,6,13/04/2013,11,4,16,3,0
27,CTL,272GC,3,6,13/04/2013,3,1,6,4,0
27,CTL,272GC,4,6,13/04/2013,5,1,8,6,0
27,CTL,273GC,1,6,13/04/2013,0,2,5,4,0
27,CTL,273GC,2,6,13/04/2013,7,1,39,4,0
27,CTL,273GC,3,6,13/04/2013,7,3,13,13,0
27,CTL,273GC,4,6,13/04/2013,7,1,19,4,0
27,CTL,274GC,1,6,13/04/2013,8,7,8,7,0
27,CTL,274GC,2,6,13/04/2013,3,1,6,6,0
27,CTL,274GC,3,6,13/04/2013,3,2,7,8,0
27,CTL,274GC,4,6,13/04/2013,2,1,8,11,0
28,OTC,281GC,1,6,13/04/2013,2,5,30,6,0
28,OTC,281GC,2,6,13/04/2013,2,2,30,8,0
28,OTC,281GC,3,6,13/04/2013,1,3,10,2,0
28,OTC,281GC,4,6,13/04/2013,2,2,4,1,0
28,OTC,282GC,1,6,13/04/2013,2,3,12,3,0
28,OTC,282GC,2,6,13/04/2013,2,1,10,3,0
28,OTC,282GC,3,6,13/04/2013,4,2,4,2,0
28,OTC,282GC,4,6,13/04/2013,4,1,10,5,0
28,OTC,283GC,1,6,13/04/2013,19,7,47,8,0
28,OTC,283GC,2,6,13/04/2013,6,3,14,9,0
28,OTC,283GC,3,6,13/04/2013,3,7,3,7,0
28,OTC,283GC,4,6,13/04/2013,3,3,11,8,0
28,OTC,284GC,1,6,13/04/2013,1,5,15,4,0
28,OTC,284GC,2,6,13/04/2013,3,1,8,8,0
28,OTC,284GC,3,6,13/04/2013,6,6,6,6,0
28,OTC,284GC,4,6,13/04/2013,7,7,7,7,0
29,CTL,291GC,1,6,13/04/2013,NA,NA,NA,NA,1
29,CTL,291GC,2,6,13/04/2013,NA,NA,NA,NA,1
29,CTL,291GC,3,6,13/04/2013,NA,NA,NA,NA,1
29,CTL,291GC,4,6,13/04/2013,NA,NA,NA,NA,1
29,CTL,292GC,1,6,13/04/2013,4,2,7,4,0
29,CTL,292GC,2,6,13/04/2013,3,3,7,3,0
29,CTL,292GC,3,6,13/04/2013,3,3,21,8,0
29,CTL,292GC,4,6,13/04/2013,2,3,7,4,0
29,CTL,293GC,1,6,13/04/2013,1,1,8,2,0
29,CTL,293GC,2,6,13/04/2013,5,3,5,3,0
29,CTL,293GC,3,6,13/04/2013,4,3,8,5,0
29,CTL,293GC,4,6,13/04/2013,4,1,31,13,0
29,CTL,294GC,1,6,13/04/2013,NA,NA,NA,NA,1
29,CTL,294GC,2,6,13/04/2013,NA,NA,NA,NA,1
29,CTL,294GC,3,6,13/04/2013,NA,NA,NA,NA,1
29,CTL,294GC,4,6,13/04/2013,NA,NA,NA,NA,1
30,OTC,301GC,1,6,13/04/2013,8,3,9,3,0
30,OTC,301GC,2,6,13/04/2013,1,3,9,2,0
30,OTC,301GC,3,6,13/04/2013,1,3,7,7,0
30,OTC,301GC,4,6,13/04/2013,6,12,6,12,0
30,OTC,302GC,1,6,13/04/2013,2,7,2,7,0
30,OTC,302GC,2,6,13/04/2013,2,4,30,7,0
30,OTC,302GC,3,6,13/04/2013,1,4,6,6,0
30,OTC,302GC,4,6,13/04/2013,6,4,6,4,0
30,OTC,303GC,1,6,13/04/2013,1,1,5,6,0
30,OTC,303GC,2,6,13/04/2013,4,4,13,2,0
30,OTC,303GC,3,6,13/04/2013,2,4,10,9,0
30,OTC,303GC,4,6,13/04/2013,3,5,18,20,0
30,OTC,304GC,1,6,13/04/2013,6,5,9,6,0
30,OTC,304GC,2,6,13/04/2013,3,1,16,11,0
30,OTC,304GC,3,6,13/04/2013,2,1,29,4,0
30,OTC,304GC,4,6,13/04/2013,5,3,20,18,0
31,CTL,311GC,1,6,13/04/2013,1,3,27,9,0
31,CTL,311GC,2,6,13/04/2013,1,1,7,5,0
31,CTL,311GC,3,6,13/04/2013,1,1,24,8,0
31,CTL,311GC,4,6,13/04/2013,2,1,14,2,0
31,CTL,312GC,1,6,13/04/2013,NA,NA,NA,NA,1
31,CTL,312GC,2,6,13/04/2013,NA,NA,NA,NA,1
31,CTL,312GC,3,6,13/04/2013,NA,NA,NA,NA,1
31,CTL,312GC,4,6,13/04/2013,NA,NA,NA,NA,1
31,CTL,313GC,1,6,13/04/2013,4,2,4,2,0
31,CTL,313GC,2,6,13/04/2013,2,1,7,4,0
31,CTL,313GC,3,6,13/04/2013,2,2,30,6,0
31,CTL,313GC,4,6,13/04/2013,0,3,21,5,0
31,CTL,314GC,1,6,13/04/2013,NA,NA,NA,NA,1
31,CTL,314GC,2,6,13/04/2013,NA,NA,NA,NA,1
31,CTL,314GC,3,6,13/04/2013,NA,NA,NA,NA,1
31,CTL,314GC,4,6,13/04/2013,NA,NA,NA,NA,1
32,OTC,321GC,1,6,13/04/2013,2,3,6,7,0
32,OTC,321GC,2,6,13/04/2013,8,1,16,4,0
32,OTC,321GC,3,6,13/04/2013,3,2,7,3,0
32,OTC,321GC,4,6,13/04/2013,3,9,8,5,0
32,OTC,322GC,1,6,13/04/2013,3,2,3,2,0
32,OTC,322GC,2,6,13/04/2013,2,1,2,1,0
32,OTC,322GC,3,6,13/04/2013,6,7,6,7,0
32,OTC,322GC,4,6,13/04/2013,4,5,6,5,0
32,OTC,323GC,1,6,13/04/2013,2,2,9,6,0
32,OTC,323GC,2,6,13/04/2013,3,3,11,14,0
32,OTC,323GC,3,6,13/04/2013,5,2,10,7,0
32,OTC,323GC,4,6,13/04/2013,4,5,16,14,0
32,OTC,324GC,1,6,13/04/2013,13,8,13,8,0
32,OTC,324GC,2,6,13/04/2013,11,8,11,8,0
32,OTC,324GC,3,6,13/04/2013,2,2,8,9,0
32,OTC,324GC,4,6,13/04/2013,1,1,15,9,0
1,CTL,11GC,1,7,1/05/2014,NA,NA,3.5,4,0
1,CTL,11GC,2,7,1/05/2014,NA,NA,2,3,0
1,CTL,11GC,3,7,1/05/2014,NA,NA,14,2,0
1,CTL,11GC,4,7,1/05/2014,NA,NA,7.5,5,0
1,CTL,12GC,1,7,1/05/2014,NA,NA,14,5,0
1,CTL,12GC,2,7,1/05/2014,NA,NA,1,4,0
1,CTL,12GC,3,7,1/05/2014,NA,NA,1,4,0
1,CTL,12GC,4,7,1/05/2014,NA,NA,6,5,0
1,CTL,13GC,1,7,1/05/2014,NA,NA,NA,NA,0
1,CTL,13GC,2,7,1/05/2014,NA,NA,10,3,0
1,CTL,13GC,3,7,1/05/2014,NA,NA,NA,NA,0
1,CTL,13GC,4,7,1/05/2014,NA,NA,3,3,0
1,CTL,14GC,1,7,1/05/2014,NA,NA,0.5,4,0
1,CTL,14GC,2,7,1/05/2014,NA,NA,0.5,5,0
1,CTL,14GC,3,7,1/05/2014,NA,NA,0.5,5,0
1,CTL,14GC,4,7,1/05/2014,NA,NA,0.5,5,0
2,OTC,21GC,1,7,1/05/2014,NA,NA,2,6,0
2,OTC,21GC,2,7,1/05/2014,NA,NA,5,6,0
2,OTC,21GC,3,7,1/05/2014,NA,NA,5.5,4,0
2,OTC,21GC,4,7,1/05/2014,NA,NA,15,6,0
2,OTC,22GC,1,7,1/05/2014,NA,NA,NA,NA,0
2,OTC,22GC,2,7,1/05/2014,NA,NA,NA,NA,0
2,OTC,22GC,3,7,1/05/2014,NA,NA,20,8,0
2,OTC,22GC,4,7,1/05/2014,NA,NA,8,8,0
2,OTC,23GC,1,7,1/05/2014,NA,NA,NA,NA,0
2,OTC,23GC,2,7,1/05/2014,NA,NA,NA,NA,0
2,OTC,23GC,3,7,1/05/2014,NA,NA,15,6,0
2,OTC,23GC,4,7,1/05/2014,NA,NA,3,5,0
2,OTC,24GC,1,7,1/05/2014,NA,NA,0.5,6,0
2,OTC,24GC,2,7,1/05/2014,NA,NA,0.5,3,0
2,OTC,24GC,3,7,1/05/2014,NA,NA,0.5,6,0
2,OTC,24GC,4,7,1/05/2014,NA,NA,0.5,4,0
3,CTL,31GC,1,7,1/05/2014,NA,NA,5,3,0
3,CTL,31GC,2,7,1/05/2014,NA,NA,2,1,0
3,CTL,31GC,3,7,1/05/2014,NA,NA,10,7,0
3,CTL,31GC,4,7,1/05/2014,NA,NA,6,4,0
3,CTL,32GC,1,7,1/05/2014,NA,NA,NA,NA,0
3,CTL,32GC,2,7,1/05/2014,NA,NA,6,6,0
3,CTL,32GC,3,7,1/05/2014,NA,NA,8,5,0
3,CTL,32GC,4,7,1/05/2014,NA,NA,4,6,0
3,CTL,33GC,1,7,1/05/2014,NA,NA,7,4,0
3,CTL,33GC,2,7,1/05/2014,NA,NA,9.5,5,0
3,CTL,33GC,3,7,1/05/2014,NA,NA,NA,NA,0
3,CTL,33GC,4,7,1/05/2014,NA,NA,20,3,0
3,CTL,34GC,1,7,1/05/2014,NA,NA,0.5,4,0
3,CTL,34GC,2,7,1/05/2014,NA,NA,9,4,0
3,CTL,34GC,3,7,1/05/2014,NA,NA,0.5,5,0
3,CTL,34GC,4,7,1/05/2014,NA,NA,15,3,0
4,OTC,41GC,1,7,1/05/2014,NA,NA,NA,NA,1
4,OTC,41GC,2,7,1/05/2014,NA,NA,NA,NA,1
4,OTC,41GC,3,7,1/05/2014,NA,NA,NA,NA,1
4,OTC,41GC,4,7,1/05/2014,NA,NA,NA,NA,1
4,OTC,42GC,1,7,1/05/2014,NA,NA,11,6,0
4,OTC,42GC,2,7,1/05/2014,NA,NA,4,3,0
4,OTC,42GC,3,7,1/05/2014,NA,NA,10,6,0
4,OTC,42GC,4,7,1/05/2014,NA,NA,10,3,0
4,OTC,43GC,1,7,1/05/2014,NA,NA,7,6,0
4,OTC,43GC,2,7,1/05/2014,NA,NA,3,3,0
4,OTC,43GC,3,7,1/05/2014,NA,NA,0.5,4,0
4,OTC,43GC,4,7,1/05/2014,NA,NA,5,4,0
4,OTC,44GC,1,7,1/05/2014,NA,NA,0.5,6,0
4,OTC,44GC,2,7,1/05/2014,NA,NA,15,3,0
4,OTC,44GC,3,7,1/05/2014,NA,NA,19,6,0
4,OTC,44GC,4,7,1/05/2014,NA,NA,24,3,0
5,CTL,51GC,1,7,1/05/2014,NA,NA,11,2,0
5,CTL,51GC,2,7,1/05/2014,NA,NA,NA,NA,0
5,CTL,51GC,3,7,1/05/2014,NA,NA,10,3,0
5,CTL,51GC,4,7,1/05/2014,NA,NA,5,5,0
5,CTL,52GC,1,7,1/05/2014,NA,NA,NA,NA,1
5,CTL,52GC,2,7,1/05/2014,NA,NA,NA,NA,1
5,CTL,52GC,3,7,1/05/2014,NA,NA,NA,NA,1
5,CTL,52GC,4,7,1/05/2014,NA,NA,NA,NA,1
5,CTL,53GC,1,7,1/05/2014,NA,NA,0.5,3,0
5,CTL,53GC,2,7,1/05/2014,NA,NA,4,5,0
5,CTL,53GC,3,7,1/05/2014,NA,NA,10,6,0
5,CTL,53GC,4,7,1/05/2014,NA,NA,16,5,0
5,CTL,54GC,1,7,1/05/2014,NA,NA,NA,NA,0
5,CTL,54GC,2,7,1/05/2014,NA,NA,10,3,0
5,CTL,54GC,3,7,1/05/2014,NA,NA,20,4,0
5,CTL,54GC,4,7,1/05/2014,NA,NA,NA,NA,0
6,OTC,61GC,1,7,1/05/2014,NA,NA,NA,NA,1
6,OTC,61GC,2,7,1/05/2014,NA,NA,NA,NA,1
6,OTC,61GC,3,7,1/05/2014,NA,NA,NA,NA,1
6,OTC,61GC,4,7,1/05/2014,NA,NA,NA,NA,1
6,OTC,62GC,1,7,1/05/2014,NA,NA,6,8,0
6,OTC,62GC,2,7,1/05/2014,NA,NA,5,7,0
6,OTC,62GC,3,7,1/05/2014,NA,NA,2,8,0
6,OTC,62GC,4,7,1/05/2014,NA,NA,9,4,0
6,OTC,63GC,1,7,1/05/2014,NA,NA,2,5,0
6,OTC,63GC,2,7,1/05/2014,NA,NA,NA,NA,0
6,OTC,63GC,3,7,1/05/2014,NA,NA,2,6,0
6,OTC,63GC,4,7,1/05/2014,NA,NA,2,3,0
6,OTC,64GC,1,7,1/05/2014,NA,NA,NA,NA,0
6,OTC,64GC,2,7,1/05/2014,NA,NA,12.5,4,0
